job_id,title,required_skills,min_experience,level,salary_range,location
10151,Payment Operation Specialist,"Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Hiểu biết sâu về OOP và Design Patterns,Có certificate chuyên môn là một lợi thế,Kinh nghiệm với Docker và container orchestration,Hiểu biết về CI/CD pipelines và DevOps practices,Kinh nghiệm với state management (Redux, MobX),Kinh nghiệm với message queues (RabbitMQ, Kafka),Kinh nghiệm optimize SEO cho web applications,Hiểu biết về accessibility standards (WCAG)",5,Quản lý,23000000,Quảng Ninh
10683,Android Developer,"Thành thạo React, Vue.js hoặc Angular,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kinh nghiệm làm việc trong dự án quốc tế,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Kinh nghiệm với Docker và container orchestration,Kinh nghiệm với Agile/Scrum methodology",3,Giám sát,24000000,Quảng Ninh
10642,5G Engineer,"Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Kỹ năng communication và presentation tốt,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Hiểu biết sâu về OOP và Design Patterns,Kinh nghiệm với serverless architecture,Có kinh nghiệm làm việc với SQL và NoSQL databases,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Hiểu biết về data structures và algorithms",2,Giám sát,11000000,Quảng Ninh
10640,VoIP Engineer,"Thành thạo HTML5, CSS3 và responsive design,Hiểu biết về RESTful API design và GraphQL,Hiểu biết về data structures và algorithms,Kỹ năng phân tích và thiết kế hệ thống tốt,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kinh nghiệm với Agile/Scrum methodology,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Thành thạo React, Vue.js hoặc Angular,Hiểu biết về Security best practices,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự",5,Phó giám đốc,23000000,Bắc Giang
10573,Data Scientist,"Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kinh nghiệm với state management (Redux, MobX),Kinh nghiệm với Docker và container orchestration,Có portfolio hoặc Github projects để tham khảo,Kinh nghiệm với message queues (RabbitMQ, Kafka),Có passion cho coding và công nghệ mới",5,Quản lý,35000000,Bắc Giang
10329,Supply Chain Coordinator,"Có khả năng review code và mentor junior developers,Kỹ năng phân tích và thiết kế hệ thống tốt,Kinh nghiệm với Agile/Scrum methodology,Hiểu biết về RESTful API design và GraphQL,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Có kinh nghiệm làm việc với SQL và NoSQL databases,Kỹ năng communication và presentation tốt,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kinh nghiệm với state management (Redux, MobX)",1,Giám sát,15000000,Bắc Giang
10294,AI Engineer,"Có khả năng review code và mentor junior developers,Thành thạo TypeScript cho frontend development,Hiểu biết về data structures và algorithms,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Kinh nghiệm optimize SEO cho web applications,Khả năng làm việc độc lập và teamwork hiệu quả,Kinh nghiệm với message queues (RabbitMQ, Kafka)",5,Quản lý,15000000,Bắc Giang
10253,System Analyst,"Hiểu biết sâu về OOP và Design Patterns,Thành thạo HTML5, CSS3 và responsive design,Kinh nghiệm sử dụng Git và quy trình Git Flow,Kỹ năng time management và priority setting tốt,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Kinh nghiệm với serverless architecture,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ",0,Trưởng nhóm,27000000,Bắc Giang
10249,C++ Developer,"Kỹ năng debugging và problem-solving tốt,Kinh nghiệm với Docker và container orchestration,Kinh nghiệm với state management (Redux, MobX),Kinh nghiệm sử dụng Git và quy trình Git Flow,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Hiểu biết về accessibility standards (WCAG),Thành thạo React, Vue.js hoặc Angular,Hiểu biết sâu về OOP và Design Patterns",1,Giám sát,28000000,Bắc Giang
10559,Machine Learning Engineer,"Kinh nghiệm optimize SEO cho web applications,Thành thạo HTML5, CSS3 và responsive design,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Có khả năng học hỏi công nghệ mới nhanh chóng,Thành thạo React, Vue.js hoặc Angular,Có portfolio hoặc Github projects để tham khảo,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kinh nghiệm với serverless architecture,Có passion cho coding và công nghệ mới,Kỹ năng phân tích và thiết kế hệ thống tốt",5,Trưởng nhóm,9000000,Bắc Giang
10690,SRE Engineer,"Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Hiểu biết về RESTful API design và GraphQL,Có khả năng review code và mentor junior developers,Kinh nghiệm với serverless architecture,Hiểu biết về data structures và algorithms,Kinh nghiệm optimize performance cho web và mobile",0,Chuyên viên,21000000,Bắc Giang
10764,Customer Service Lead,"Kinh nghiệm sử dụng Git và quy trình Git Flow,Hiểu biết về CI/CD pipelines và DevOps practices,Kỹ năng communication và presentation tốt,Kinh nghiệm làm việc trong dự án quốc tế,Kinh nghiệm với serverless architecture,Kinh nghiệm với state management (Redux, MobX),Kinh nghiệm với monitoring tools (Prometheus, Grafana),Kinh nghiệm với Spring Boot hoặc Django framework",0,Quản lý,37000000,Bắc Giang
10726,Chuyên viên Tuân thủ,"Kinh nghiệm với state management (Redux, MobX),Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Kinh nghiệm với message queues (RabbitMQ, Kafka),Kỹ năng communication và presentation tốt,Có portfolio hoặc Github projects để tham khảo,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kinh nghiệm optimize performance cho web và mobile,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Thành thạo TypeScript cho frontend development",0,Quản lý,31000000,Bắc Giang
10740,Financial Analyst,"Hiểu biết sâu về OOP và Design Patterns,Kỹ năng time management và priority setting tốt,Có portfolio hoặc Github projects để tham khảo,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kinh nghiệm với message queues (RabbitMQ, Kafka),Có khả năng review code và mentor junior developers,Thành thạo React, Vue.js hoặc Angular,Kinh nghiệm với serverless architecture,Kinh nghiệm với monitoring tools (Prometheus, Grafana)",5,Quản lý,19000000,Bắc Giang
10743,Financial Analyst,"Kỹ năng communication và presentation tốt,Hiểu biết sâu về OOP và Design Patterns,Hiểu biết về data structures và algorithms,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kinh nghiệm với Docker và container orchestration,Hiểu biết về Security best practices,Hiểu biết về accessibility standards (WCAG),Có khả năng học hỏi công nghệ mới nhanh chóng",2,Chuyên viên,26000000,Bắc Giang
10099,Trưởng phòng Tín dụng,"Hiểu biết về microservices architecture,Có passion cho coding và công nghệ mới,Có khả năng review code và mentor junior developers,Hiểu biết về RESTful API design và GraphQL,Thành thạo HTML5, CSS3 và responsive design,Kinh nghiệm làm việc trong dự án quốc tế",2,Giám sát,17000000,Bắc Giang
10203,Chuyên viên Kiểm toán Nội bộ,"Kinh nghiệm với message queues (RabbitMQ, Kafka),Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Kinh nghiệm với Docker và container orchestration,Kinh nghiệm sử dụng Git và quy trình Git Flow,Có portfolio hoặc Github projects để tham khảo,Có certificate chuyên môn là một lợi thế,Thành thạo TypeScript cho frontend development,Kinh nghiệm với state management (Redux, MobX),Kinh nghiệm với monitoring tools (Prometheus, Grafana)",3,Giám sát,34000000,Bắc Giang
10197,Chuyên viên Kiểm toán Nội bộ,"Kinh nghiệm với serverless architecture,Kinh nghiệm sử dụng Git và quy trình Git Flow,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kỹ năng time management và priority setting tốt,Hiểu biết sâu về OOP và Design Patterns,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Có khả năng học hỏi công nghệ mới nhanh chóng,Kỹ năng phân tích và thiết kế hệ thống tốt,Hiểu biết về Security best practices,Kinh nghiệm với message queues (RabbitMQ, Kafka)",0,Quản lý,25000000,Phú Thọ
10170,Customer Service Lead,"Hiểu biết về microservices architecture,Kinh nghiệm với Spring Boot hoặc Django framework,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Kinh nghiệm optimize performance cho web và mobile,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Kinh nghiệm với serverless architecture,Có portfolio hoặc Github projects để tham khảo,Kỹ năng communication và presentation tốt,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript",5,Phó giám đốc,37000000,Phú Thọ
10145,Blockchain Engineer,"Kinh nghiệm với monitoring tools (Prometheus, Grafana),Thành thạo HTML5, CSS3 và responsive design,Hiểu biết về accessibility standards (WCAG),Kỹ năng communication và presentation tốt,Có khả năng review code và mentor junior developers,Có kinh nghiệm làm việc với SQL và NoSQL databases,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ",5,Giám sát,18000000,Phú Thọ
10007,Customer Service Lead,"Kỹ năng phân tích và thiết kế hệ thống tốt,Kinh nghiệm làm việc trong dự án quốc tế,Hiểu biết sâu về OOP và Design Patterns,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Kinh nghiệm với automated testing và TDD,Thành thạo TypeScript cho frontend development,Kỹ năng debugging và problem-solving tốt,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript",5,Giám sát,14000000,Phú Thọ
10344,Network Administrator,"Hiểu biết về data structures và algorithms,Kỹ năng time management và priority setting tốt,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Hiểu biết về accessibility standards (WCAG),Thành thạo TypeScript cho frontend development,Kinh nghiệm với state management (Redux, MobX),Kinh nghiệm optimize performance cho web và mobile",5,Phó giám đốc,29000000,Phú Thọ
10442,Quantitative Analyst,"Kỹ năng debugging và problem-solving tốt,Kinh nghiệm với Spring Boot hoặc Django framework,Có kinh nghiệm làm việc với SQL và NoSQL databases,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Thành thạo React, Vue.js hoặc Angular,Hiểu biết về accessibility standards (WCAG)",5,Chuyên viên,2000000,Phú Thọ
10393,AWS Engineer,"Thành thạo TypeScript cho frontend development,Có kinh nghiệm làm việc với SQL và NoSQL databases,Kinh nghiệm với serverless architecture,Kỹ năng communication và presentation tốt,Có certificate chuyên môn là một lợi thế,Khả năng làm việc độc lập và teamwork hiệu quả,Kinh nghiệm với Spring Boot hoặc Django framework,Kinh nghiệm với state management (Redux, MobX),Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP)",5,Quản lý,18000000,Phú Thọ
10671,Database Administrator,"Kỹ năng time management và priority setting tốt,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Thành thạo TypeScript cho frontend development,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Có passion cho coding và công nghệ mới",5,Giám sát,28000000,Phú Thọ
10624,Supply Chain Coordinator,"Kinh nghiệm với message queues (RabbitMQ, Kafka),Kinh nghiệm optimize SEO cho web applications,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kinh nghiệm với state management (Redux, MobX),Kinh nghiệm với Agile/Scrum methodology,Thành thạo React, Vue.js hoặc Angular,Kỹ năng time management và priority setting tốt",3,Trưởng nhóm,16000000,Phú Thọ
10107,Chuyên viên Kế toán,"Kinh nghiệm với state management (Redux, MobX),Thành thạo HTML5, CSS3 và responsive design,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kỹ năng debugging và problem-solving tốt,Có khả năng review code và mentor junior developers,Có certificate chuyên môn là một lợi thế,Kinh nghiệm với message queues (RabbitMQ, Kafka)",1,Phó giám đốc,11000000,Phú Thọ
